1 -297.993889 -757.325569 -67.713515 240.915786
2 -590.627777 -1635.251137 -132.027031 535.091470
3 -818.061666 -1799.376706 -167.140546 543.123666
4 -963.415554 -2051.302274 -270.454062 606.989907
5 -1089.849443 -2275.627843 -394.767577 654.800939
6 -1360.283332 -3183.953412 -432.281092 978.156191
7 -1508.437220 -3559.478980 -515.594608 1090.184596
8 -1685.671109 -4067.004549 -576.108123 1242.061656
9 -1800.624998 -4252.730118 -581.621639 1293.738288
10 -1987.858886 -4686.055686 -621.335154 1431.238410
11 -2103.812775 -4864.381255 -688.248669 1463.500315
12 -2235.446663 -5140.106823 -756.362185 1537.378504
13 -2317.320552 -5302.432392 -874.875700 1569.254428
14 -2379.754441 -5485.957961 -940.389216 1621.786997
15 -2501.788329 -5791.483529 -999.902731 1717.025388
16 -2647.262218 -6271.009098 -993.016247 1887.943519
17 -2728.016106 -6461.734666 -1065.129762 1943.198913
18 -2814.289995 -6609.660235 -1140.643277 1979.986797
19 -2878.323884 -6712.785804 -1231.356793 1994.972773
20 -3033.677772 -6930.111372 -1326.870308 2052.082135
21 -3119.231661 -7062.636941 -1361.183824 2089.655350
22 -3179.145550 -7211.962510 -1369.297339 2132.502898
23 -3247.859438 -7378.488078 -1431.210854 2187.029152
24 -3310.813327 -7425.213647 -1522.924370 2179.542432
25 -3390.447215 -7496.339215 -1617.637885 2178.748691
26 -3416.001104 -7594.264784 -1622.551401 2213.759947
27 -3496.514993 -7766.990353 -1640.264916 2274.507118
28 -3546.468881 -7929.115921 -1660.578431 2330.907948
29 -3579.982770 -7985.241490 -1632.891947 2352.321946
30 -3619.536658 -8081.967058 -1602.605462 2390.302102
31 -3641.050547 -8094.892627 -1608.918978 2390.201080
32 -3682.604436 -8176.018196 -1623.832493 2419.171408
33 -3746.198324 -8334.343764 -1710.746008 2466.262678
34 -3819.232213 -8365.469333 -1691.459524 2502.377759
35 -3860.906101 -8437.594902 -1666.173039 2524.324883
36 -3903.219990 -8489.920470 -1660.286555 2547.060505
37 -3963.333879 -8624.646039 -1687.800070 2595.255818
38 -3985.967767 -8764.971607 -1642.913586 2654.605282
39 -4031.241656 -8875.297176 -1679.427101 2685.995497
40 -4107.755545 -9071.622745 -1718.740616 2760.581061
41 -4154.069433 -9185.948313 -1698.654132 2808.703690
42 -4192.943322 -9215.673882 -1753.367647 2807.682499
43 -4216.177210 -9337.399450 -1732.081163 2860.485165
44 -4248.851099 -9348.325019 -1735.394678 2865.031399
45 -4314.484988 -9538.450588 -1749.308193 2929.256564
46 -4364.678876 -9560.376156 -1824.221709 2926.606264
47 -4387.592765 -9550.901725 -1847.935224 2920.079914
48 -4411.946653 -9629.227294 -1814.448740 2952.494967
49 -4451.180542 -9773.952862 -1844.762255 3001.794249
50 -4512.574431 -9978.878431 -1851.875770 3075.690885
51 -4537.808319 -10062.203999 -1886.589286 3104.194098
52 -4567.482208 -10118.729568 -1855.702801 3122.940448
53 -4580.916097 -10123.855137 -1906.016317 3116.901943
54 -4580.069985 -10129.180705 -1906.729832 3120.610009
55 -4624.303874 -10265.106274 -1954.980649 3152.922650
56 -4635.817762 -10260.831842 -1941.156863 3145.350152
57 -4654.691651 -10361.757411 -1921.470378 3186.214390
58 -4687.245540 -10472.482980 -1921.383894 3217.283533
59 -4722.559428 -10578.808548 -1890.897409 3261.071118
60 -4741.713317 -10665.334117 -1882.010925 3295.343455
61 -4771.387205 -10728.659686 -1892.724440 3322.175492
62 -4776.221094 -10733.185254 -1928.037955 3316.662519
63 -4832.414983 -10846.310823 -1926.751471 3371.236142
64 -4842.848871 -10833.436391 -1890.864986 3382.044997
65 -4864.282760 -10848.761960 -1876.978502 3376.146985
66 -4897.396649 -10885.087529 -1902.092017 3389.610740
67 -4931.590537 -11014.013097 -1877.205532 3440.783133
68 -4957.904426 -11026.538666 -1849.919048 3457.910783
69 -4958.578314 -11037.264234 -1872.232563 3462.212686
70 -5016.612203 -11239.989803 -1855.746079 3552.156493
71 -5079.206092 -11340.715372 -1900.859594 3561.810951
72 -5106.479980 -11415.240940 -1915.973109 3587.581764
73 -5111.153869 -11470.766509 -1911.886625 3606.860381
74 -5115.507757 -11492.692078 -1872.000140 3620.101212
