1 1.160000 -35.600000 21.600000 20.852012
2 -5.560000 -92.200000 23.400000 43.669010
3 5.800000 -99.600000 39.400000 52.986640
4 32.000000 -77.400000 67.800000 54.939239
5 57.120000 -57.400000 92.200000 57.402383
6 83.800000 -36.200000 122.200000 60.269926
7 117.560000 -14.000000 161.600000 66.055904
8 151.400000 20.800000 198.600000 65.791185
9 181.400000 51.200000 235.800000 66.554880
10 210.160000 57.400000 271.000000 78.934748
11 248.520000 91.800000 306.200000 80.150518
12 291.840000 129.600000 346.400000 82.391980
13 326.560000 153.800000 384.600000 87.432296
14 363.160000 190.800000 428.800000 87.984035
15 405.800000 238.400000 471.000000 85.915214
16 440.040000 282.200000 508.000000 82.655662
17 476.640000 305.800000 547.800000 88.465171
18 519.160000 351.200000 588.000000 86.887642
19 557.200000 389.000000 630.200000 87.770246
20 598.960000 425.200000 678.200000 91.349124
21 637.360000 449.000000 722.400000 98.782784
22 678.560000 487.800000 769.800000 101.283002
23 720.200000 527.200000 807.000000 102.036307
24 762.160000 559.200000 856.400000 107.175624
25 799.640000 602.000000 891.400000 105.368716
26 843.480000 648.800000 936.200000 104.038654
27 886.880000 688.800000 977.600000 105.224225
28 931.600000 730.800000 1025.200000 107.547720
29 976.400000 772.600000 1070.600000 108.976107
30 1021.080000 820.600000 1113.400000 107.066977
31 1064.720000 856.600000 1159.000000 110.279035
32 1104.120000 888.400000 1203.800000 115.301525
33 1146.120000 926.600000 1253.600000 118.846631
34 1188.000000 968.000000 1301.400000 119.928445
35 1228.600000 994.600000 1342.200000 126.477381
36 1272.080000 1040.400000 1384.400000 124.852591
37 1313.040000 1076.400000 1424.600000 127.287605
38 1356.160000 1121.400000 1468.200000 126.963327
39 1400.320000 1165.400000 1513.400000 127.081240
40 1445.680000 1209.600000 1557.600000 127.442825
41 1487.680000 1242.600000 1604.600000 132.218643
42 1532.560000 1290.000000 1649.400000 131.843750
43 1577.160000 1332.000000 1695.400000 133.269976
44 1620.800000 1374.600000 1740.200000 134.302345
45 1667.400000 1421.000000 1787.400000 134.466234
46 1712.280000 1463.200000 1833.200000 135.902412
47 1756.920000 1509.200000 1877.000000 135.188319
48 1800.560000 1550.800000 1922.600000 135.896278
49 1844.520000 1594.800000 1970.000000 136.237945
50 1890.920000 1641.800000 2017.400000 135.627289
51 1935.800000 1685.200000 2063.800000 136.875126
52 1980.920000 1729.600000 2113.200000 138.594176
53 2025.200000 1769.200000 2157.800000 141.112721
54 2071.520000 1815.000000 2205.000000 141.524025
55 2116.240000 1863.800000 2248.600000 139.485822
56 2160.680000 1907.800000 2296.000000 140.230930
57 2204.680000 1952.800000 2341.800000 140.992176
58 2249.880000 1993.200000 2387.200000 142.918696
59 2293.080000 2032.600000 2429.600000 144.477132
60 2336.440000 2075.400000 2472.200000 144.084164
61 2381.960000 2120.600000 2518.600000 144.374369
62 2427.600000 2160.600000 2563.800000 145.963667
63 2472.120000 2203.800000 2612.000000 147.334536
64 2516.160000 2247.800000 2657.800000 146.678337
65 2561.320000 2291.000000 2698.200000 146.870969
66 2606.320000 2333.000000 2744.800000 148.522031
67 2653.280000 2381.000000 2792.600000 148.385800
68 2698.200000 2427.000000 2837.200000 147.761159
69 2743.800000 2472.800000 2880.800000 147.847705
70 2787.760000 2515.000000 2923.400000 148.386975
71 2832.600000 2562.600000 2968.000000 146.914125
72 2878.960000 2609.200000 3017.800000 148.081999
73 2925.440000 2651.000000 3065.200000 150.457404
74 2969.560000 2693.200000 3111.600000 151.346405
75 3015.960000 2738.400000 3158.200000 152.028439
76 3062.320000 2784.200000 3201.200000 151.696676
77 3106.680000 2831.800000 3246.400000 150.698565
78 3150.800000 2873.000000 3295.800000 151.782265
79 3197.000000 2917.400000 3343.400000 152.687498
80 3242.240000 2963.400000 3389.400000 152.689772
81 3287.000000 3005.400000 3435.800000 154.388860
82 3332.280000 3048.200000 3480.400000 155.442985
83 3379.200000 3096.200000 3526.400000 154.683781
84 3422.080000 3131.400000 3569.600000 158.208753
85 3466.600000 3164.600000 3618.800000 164.144765
86 3512.760000 3210.400000 3665.200000 164.273353
87 3558.080000 3250.800000 3712.400000 166.190378
88 3601.280000 3285.800000 3759.200000 170.654814
89 3645.440000 3324.000000 3804.600000 173.726378
90 3690.600000 3370.000000 3849.600000 173.303433
91 3735.520000 3416.600000 3896.200000 172.767571
92 3781.640000 3459.400000 3943.000000 174.498844
93 3826.880000 3504.400000 3984.200000 174.365620
94 3874.240000 3550.400000 4031.400000 174.707408
95 3918.320000 3593.600000 4079.600000 175.337553
96 3963.640000 3641.000000 4127.000000 174.567232
97 4009.720000 3688.600000 4172.200000 173.939097
98 4055.520000 3734.800000 4217.400000 173.396821
99 4101.120000 3780.600000 4264.600000 174.233342
100 4147.480000 3828.200000 4308.800000 173.421687
