1 -149.760000 -235.200000 -53.400000 73.202339
2 -304.800000 -378.600000 -258.800000 41.048069
3 -406.160000 -464.200000 -313.200000 62.343231
4 -530.800000 -582.200000 -407.200000 67.560107
5 -604.120000 -699.000000 -522.600000 70.725679
6 -659.360000 -801.200000 -511.800000 101.645612
7 -747.720000 -899.800000 -600.800000 110.388883
8 -828.640000 -985.800000 -604.600000 158.678361
9 -897.080000 -1139.000000 -641.000000 200.601519
10 -941.720000 -1159.200000 -639.800000 214.314558
11 -1061.080000 -1376.800000 -746.600000 238.526564
12 -1110.000000 -1415.000000 -787.000000 242.863385
13 -1156.640000 -1463.200000 -841.600000 256.274553
14 -1207.560000 -1524.600000 -823.600000 274.233489
15 -1234.640000 -1558.600000 -835.000000 284.515796
16 -1245.880000 -1571.400000 -799.000000 302.314448
17 -1294.520000 -1621.800000 -787.600000 333.892308
18 -1304.080000 -1676.800000 -783.000000 358.945179
19 -1301.240000 -1664.400000 -778.800000 354.270708
20 -1332.720000 -1749.000000 -767.800000 373.051645
21 -1379.560000 -1786.800000 -742.400000 398.269525
22 -1398.440000 -1807.600000 -800.000000 387.765257
23 -1459.200000 -1841.600000 -841.400000 378.194765
24 -1496.560000 -1919.400000 -859.800000 393.656752
25 -1502.160000 -1893.000000 -881.000000 395.737416
26 -1512.840000 -1956.000000 -866.600000 403.515182
27 -1520.480000 -1933.800000 -835.200000 407.784720
28 -1499.760000 -1927.200000 -802.000000 417.825119
29 -1517.400000 -1894.600000 -823.800000 407.654049
30 -1515.760000 -1865.800000 -835.400000 394.966194
31 -1564.800000 -2004.200000 -863.200000 412.541179
32 -1561.520000 -1978.800000 -832.800000 419.901562
33 -1584.440000 -2065.600000 -829.000000 451.843148
34 -1586.680000 -2054.000000 -843.400000 455.362688
35 -1587.760000 -2091.600000 -880.400000 454.565716
36 -1605.760000 -2149.000000 -867.600000 463.321252
37 -1606.440000 -2178.800000 -856.800000 484.666787
38 -1596.080000 -2181.600000 -850.200000 487.355716
39 -1599.240000 -2198.400000 -816.800000 497.438533
40 -1592.040000 -2190.600000 -804.400000 495.740632
41 -1603.880000 -2219.200000 -768.400000 524.174240
42 -1596.960000 -2244.200000 -742.200000 533.260588
43 -1589.560000 -2225.600000 -722.000000 534.201691
44 -1591.840000 -2283.800000 -695.400000 555.024993
45 -1567.360000 -2239.400000 -667.800000 551.757141
46 -1589.960000 -2302.600000 -646.400000 567.672010
47 -1603.720000 -2333.400000 -751.200000 541.954634
48 -1610.640000 -2343.600000 -729.600000 542.076414
49 -1625.840000 -2354.800000 -708.200000 559.511092
50 -1604.360000 -2325.200000 -669.400000 562.356889
51 -1583.680000 -2295.600000 -638.600000 564.555848
52 -1568.400000 -2293.600000 -616.600000 572.247988
53 -1561.760000 -2315.800000 -609.400000 579.215392
54 -1539.320000 -2288.000000 -580.800000 577.665212
55 -1535.440000 -2286.400000 -543.600000 593.980719
56 -1520.000000 -2265.600000 -509.600000 599.640999
57 -1510.440000 -2247.000000 -485.200000 606.260926
58 -1501.120000 -2284.200000 -460.400000 628.395043
59 -1491.040000 -2328.600000 -457.600000 640.499560
60 -1481.760000 -2338.600000 -443.400000 650.281581
61 -1456.880000 -2304.200000 -405.800000 645.185314
62 -1453.680000 -2306.800000 -386.600000 652.345266
63 -1460.360000 -2288.600000 -359.600000 673.076357
64 -1460.640000 -2339.600000 -327.000000 703.461230
65 -1449.360000 -2355.400000 -321.400000 705.788664
66 -1444.240000 -2356.600000 -320.000000 704.901416
67 -1457.760000 -2360.600000 -336.200000 709.802895
68 -1439.800000 -2347.600000 -306.200000 717.214869
69 -1411.560000 -2316.000000 -263.200000 718.641790
70 -1391.120000 -2288.000000 -245.600000 718.561781
71 -1368.200000 -2264.800000 -212.200000 722.671632
72 -1344.440000 -2245.200000 -198.600000 718.275417
73 -1323.000000 -2209.000000 -174.800000 720.922598
74 -1320.080000 -2219.400000 -144.800000 740.652843
75 -1301.720000 -2208.800000 -108.800000 748.501111
76 -1287.800000 -2241.600000 -78.600000 765.940165
77 -1262.320000 -2210.400000 -42.800000 767.886352
78 -1237.160000 -2180.400000 -28.200000 762.475719
79 -1211.680000 -2143.800000 -14.800000 757.186631
80 -1208.040000 -2131.000000 9.000000 767.456958
81 -1190.000000 -2126.000000 47.000000 776.160324
82 -1189.520000 -2086.400000 90.600000 813.074802
83 -1182.560000 -2079.000000 108.400000 825.338780
84 -1171.480000 -2080.200000 139.200000 830.373069
85 -1162.480000 -2093.000000 164.600000 840.383661
86 -1131.920000 -2085.800000 205.400000 849.011280
87 -1112.280000 -2075.800000 236.000000 852.531183
88 -1087.800000 -2034.000000 262.400000 853.036159
89 -1068.280000 -2010.200000 284.400000 850.008683
90 -1052.800000 -2005.600000 320.800000 861.438007
91 -1032.280000 -2002.400000 354.600000 871.129498
92 -1015.880000 -2006.400000 376.200000 875.793972
93 -992.600000 -1995.800000 400.400000 885.904239
94 -975.400000 -2035.200000 440.200000 907.678357
95 -960.200000 -2006.600000 448.400000 897.777371
96 -948.560000 -1981.800000 471.800000 895.157411
97 -917.000000 -1950.600000 490.400000 890.329548
98 -907.520000 -1946.400000 526.200000 909.539775
99 -893.000000 -1951.000000 561.000000 917.943902
100 -874.600000 -1921.800000 594.600000 929.482325
