1 -389.960000 -554.600000 -205.400000 131.060987
2 -883.440000 -1200.000000 -633.200000 198.128298
3 -1134.160000 -1445.800000 -860.200000 254.081511
4 -1504.160000 -2107.800000 -1124.200000 427.948004
5 -1757.400000 -2637.400000 -1235.000000 547.572081
6 -1972.440000 -2911.200000 -1315.400000 605.389890
7 -2266.120000 -3386.000000 -1566.000000 660.037958
8 -2437.680000 -3520.200000 -1604.000000 685.527763
9 -2635.720000 -3680.000000 -1761.400000 676.812466
10 -2947.840000 -4064.800000 -1944.400000 758.213304
11 -3171.440000 -4195.600000 -2218.400000 716.892108
12 -3344.520000 -4433.200000 -2457.600000 729.187818
13 -3531.200000 -4640.800000 -2462.200000 804.683938
14 -3696.520000 -4894.600000 -2617.600000 820.276369
15 -3868.400000 -5162.400000 -2673.200000 886.355919
16 -4140.440000 -5506.600000 -2837.400000 967.788418
17 -4345.840000 -5619.600000 -2936.200000 970.441783
18 -4511.520000 -5790.200000 -3095.600000 1020.449796
19 -4649.360000 -6015.000000 -3332.000000 1028.718888
20 -4839.760000 -6183.200000 -3534.800000 1066.192106
21 -4938.320000 -6258.000000 -3526.000000 1073.163314
22 -5126.840000 -6393.800000 -3622.200000 1047.254066
23 -5352.320000 -6649.600000 -3815.600000 1062.699586
24 -5483.040000 -6904.000000 -3973.200000 1087.415633
25 -5574.680000 -7017.200000 -4091.800000 1084.498333
26 -5694.120000 -7094.400000 -4107.200000 1082.263595
27 -5768.400000 -7157.800000 -4248.400000 1056.087284
28 -5906.520000 -7314.600000 -4223.800000 1130.746306
29 -6066.680000 -7474.800000 -4208.000000 1199.564178
30 -6228.040000 -7641.800000 -4373.200000 1200.267953
31 -6346.760000 -7876.400000 -4413.800000 1267.529082
32 -6491.720000 -8085.000000 -4499.200000 1281.791700
33 -6597.040000 -8347.400000 -4541.600000 1357.416507
34 -6676.640000 -8421.800000 -4637.000000 1350.687022
35 -6706.120000 -8413.000000 -4628.000000 1349.861176
36 -6851.200000 -8655.800000 -4778.800000 1367.664163
37 -7036.080000 -8848.400000 -5057.400000 1354.649738
38 -7116.440000 -8922.600000 -5065.400000 1373.998582
39 -7234.240000 -8998.000000 -5251.600000 1343.387893
40 -7330.400000 -9197.000000 -5286.400000 1372.486310
41 -7447.720000 -9268.400000 -5356.000000 1402.492887
42 -7550.800000 -9397.000000 -5433.800000 1435.360872
43 -7667.120000 -9523.800000 -5461.800000 1499.836640
